E(keV)	Px(MeV/c)	Py(MeV/c)	Pz(MeV/c)	X(mm)	Y(mm)	Z(mm)	T(ns)
0.00565103	0.0517662	0.0064294	1.09154	-2.21007	-1.3105	-1.49009e-09	480.903	
0.00565041	-0.0229517	0.0214724	1.09228	-0.128907	-0.250307	-1.49009e-09	479.124	
0.00565226	0.0126784	-0.00658397	1.09282	1.49577	-0.444712	-1.49009e-09	478.149	
0.00564362	-0.0355299	-0.0229309	1.09125	1.42103	2.1795	-1.49009e-09	478.705	
0.00565059	0.00978915	0.00908319	1.09267	-0.217362	-0.117063	-1.49009e-09	477.223	
0.0056445	-0.00773509	0.0139918	1.09204	-1.18079	0.987455	-1.49009e-09	476.245	
0.00565011	-0.0109243	0.00419	1.09264	-0.182038	0.60779	-1.49009e-09	476.78	
0.00564925	0.00395871	0.00388302	1.0926	-0.679653	-0.447883	-1.49009e-09	477.414	
0.00563024	-0.0436084	-0.00886532	1.08987	0.123179	1.11242	-1.49009e-09	475.796	
0.00563469	-0.000969559	-0.014822	1.09111	-1.66907	-1.34188	-1.49009e-09	474.869	
0.00564764	0.0416128	0.0240717	1.0914	-1.89352	-0.10445	-1.49009e-09	479.065	
0.00564924	0.00489464	0.00706752	1.09258	1.80641	-0.397561	-1.49009e-09	477.308	
0.00565132	-0.0122683	0.0278709	1.09239	-0.286305	0.0525803	-1.49009e-09	478.659	
0.00565242	-0.00285317	-0.00306479	1.09292	0.0017077	0.540149	-1.49009e-09	478.183	
0.00564994	-0.0373149	0.0244506	1.09177	0.658809	0.461894	-1.49009e-09	479.32	
0.00564521	-0.029562	-0.00598909	1.09181	-0.739104	0.150838	-1.49009e-09	477.643	
0.00565281	-0.0127871	-0.00391834	1.09288	-0.211707	-0.279624	-1.49009e-09	477.576	
0.0056527	0.0614838	0.0137631	1.09113	-2.19575	-0.799532	-1.49009e-09	477.928	
0.00565069	0.080481	-0.0220462	1.08957	1.78971	1.3812	-1.49009e-09	480.996	
0.00564358	-0.0541583	0.0261676	1.09041	2.76302	-1.06881	-1.49009e-09	476.508	
0.0056479	-0.038047	0.0241225	1.09156	-0.42317	-3.31696	-1.49009e-09	478.637	
0.00565372	-0.0214885	-0.0122717	1.09277	0.783328	0.657186	-1.49009e-09	478.655	
0.00565416	-0.00406661	-0.0064952	1.09307	0.707219	0.10017	-1.49009e-09	477.729	
0.00564148	0.0533289	0.0326813	1.09007	-1.26175	-1.99966	-1.49009e-09	476.912	
0.00564699	-0.0429585	0.000599015	1.09155	0.62013	0.30991	-1.49009e-09	478.852	
0.00565095	0.0088335	0.00767285	1.09272	1.32558	0.78208	-1.49009e-09	478.104	
0.00564043	0.0257134	0.0245233	1.09119	-0.134562	-0.713497	-1.49009e-09	476.318	
0.00563102	-0.0435868	0.0105863	1.08993	-0.162325	0.828411	-1.49009e-09	475.895	
0.00564923	0.00689781	0.00469014	1.09258	-0.915067	-0.760516	-1.49009e-09	477.52	
0.00563855	-0.0693859	-0.0095312	1.08933	2.09934	0.527225	-1.49009e-09	475.588	
0.00565085	0.0218362	-5.53801e-05	1.09255	-0.229605	0.101576	-1.49009e-09	478.247	
0.00563119	0.00316443	-0.00431934	1.09086	0.152139	0.0328643	-1.49009e-09	474.605	
0.00564526	0.0566407	-0.0022613	1.09076	-2.58095	0.458298	-1.49009e-09	477.515	
0.00564952	-0.0429117	-0.00624599	1.09178	0.36542	0.503175	-1.49009e-09	479.455	
0.00563664	0.0410764	-0.00762275	1.0906	-0.692055	-0.366982	-1.49009e-09	477.412	
0.00564799	0.0320384	0.00188863	1.09202	-0.527987	0.0561302	-1.49009e-09	478.052	
0.00564264	0.00280276	-0.00506643	1.09196	0.799382	0.482486	-1.49009e-09	476.409	
0.0056381	0.0272589	0.000420483	1.0912	0.219846	0.223848	-1.49009e-09	475.571	
0.00564962	0.0174194	-0.0106624	1.09246	0.765968	0.149772	-1.49009e-09	478.775	
0.00564739	0.00632747	0.00228454	1.09242	0.278937	-0.989993	-1.49009e-09	476.524	
0.00565043	0.0386634	0.00347811	1.09204	0.649514	0.0431365	-1.49009e-09	479.358	
0.00563834	-0.0718388	0.000814111	1.0892	2.26751	0.38212	-1.49009e-09	476.49	
0.00564332	-0.042622	0.0191624	1.09104	1.35872	1.1707	-1.49009e-09	477.578	
0.00562641	-0.0145378	0.0150307	1.09021	-1.00864	-0.575955	-1.49009e-09	473.795	
0.00565435	0.0499946	0.0166688	1.09184	-3.34397	1.46728	-1.49009e-09	479.966	
0.00565136	-0.0290954	-0.0013831	1.09243	0.415149	0.447305	-1.49009e-09	477.376	
0.00564848	-0.0287773	-0.00291395	1.09216	-0.675753	0.655648	-1.49009e-09	477.994	
0.00564484	0.0631059	0.00165602	1.09037	-1.72025	-1.55035	-1.49009e-09	477.195	
0.00565513	-0.0234848	0.00602592	1.09292	1.44945	2.21759	-1.49009e-09	479.007	
0.00563033	-0.00448682	0.0105229	1.09073	0.0646902	0.185503	-1.49009e-09	474.142	
0.0056324	-0.020296	0.00815002	1.09077	-0.215219	-0.0880977	-1.49009e-09	475.016	
0.00565081	0.00298162	0.0334109	1.09225	-0.0131348	-0.170076	-1.49009e-09	478.288	
0.00565253	0.00142207	-0.00331178	1.09293	0.712153	0.186052	-1.49009e-09	478.98	
0.00563215	-0.0162979	0.00855864	1.09081	1.10273	-0.558292	-1.49009e-09	474.438	
0.00563982	-0.00930657	0.00330957	1.09166	0.0599528	-0.488241	-1.49009e-09	475.296	
0.00563312	0.0225059	0.00189285	1.09082	1.32645	1.82756	-1.49009e-09	474.628	
0.00564248	-0.0311853	-0.00571453	1.0915	0.249749	0.783853	-1.49009e-09	476.62	
0.00562652	0.0334368	0.0185699	1.08975	-0.75948	1.30908	-1.49009e-09	475.429	
0.00565148	0.0105255	0.0131181	1.0927	0.266514	-0.354437	-1.49009e-09	478.507	
0.00564566	0.00323775	0.0107994	1.09221	0.535417	-0.453524	-1.49009e-09	476.504	
0.00565157	0.035286	0.00747283	1.09225	-0.651088	-0.126332	-1.49009e-09	479.494	
0.00565409	0.0022415	-0.0139044	1.09299	0.269478	-0.0256014	-1.49009e-09	478.774	
0.00565178	-0.0701613	0.0106817	1.09056	2.30447	0.520671	-1.49009e-09	476.503	
0.00565034	-0.00104201	0.00984772	1.09268	0.177994	0.392291	-1.49009e-09	477.48	
0.00564073	0.00626562	-0.0132919	1.09169	1.26787	1.34129	-1.49009e-09	476.741	
0.00564706	0.0636644	0.0111103	1.09049	-2.07815	1.17186	-1.49009e-09	478.793	
0.00564903	0.0148554	0.00334522	1.09249	-0.0131464	-1.60401	-1.49009e-09	477.237	
0.00562504	0.0169129	-0.00295279	1.09014	1.2489	0.149077	-1.49009e-09	474.014	
0.00564707	-0.0301555	0.0148424	1.09189	2.3255	3.43491	-1.49009e-09	478.082	
0.00565534	-0.0130233	0.00986224	1.09308	-0.568996	0.15673	-1.49009e-09	479.241	
0.00565567	0.0598926	-0.00595975	1.09158	-2.49173	0.992806	-1.49009e-09	480.599	
0.00563729	0.00493258	-0.00557172	1.09144	-1.34445	-1.80163	-1.49009e-09	475.296	
0.00564703	-0.0367776	0.000148569	1.09178	-1.05524	0.386021	-1.49009e-09	478.376	
0.00566207	0.0555628	0.0178357	1.0923	-2.40658	-0.541717	-1.49009e-09	481.267	
0.00562777	-0.00832205	0.0142865	1.09041	-0.205764	0.00077734	-1.49009e-09	474.098	
0.00565579	-0.0540246	0.0192236	1.09175	1.14052	-1.90811	-1.49009e-09	479.96	
0.00564071	-0.0130596	-0.00200576	1.09171	-0.288462	0.00371156	-1.49009e-09	475.855	
0.00563337	-0.023385	-0.00722078	1.09081	0.557725	0.412898	-1.49009e-09	475.559	
0.00565013	-0.0576505	0.0163097	1.09106	2.29781	-1.66122	-1.49009e-09	479.265	
0.00565247	-0.00580242	-0.0156169	1.0928	0.220013	-0.822118	-1.49009e-09	478.667	
0.00563055	0.00129567	-0.00163556	1.09081	-0.174588	0.96932	-1.49009e-09	474.635	
0.00564571	-0.0230493	0.00430798	1.09202	-0.0406777	-0.661956	-1.49009e-09	477.229	
0.00565456	0.0197818	0.0147013	1.09285	1.31601	2.21077	-1.49009e-09	478.846	
0.00565589	0.0073488	-0.00570572	1.09322	-0.522116	-0.393437	-1.49009e-09	478.257	
0.00564581	-0.0244777	-0.0102168	1.09196	2.12892	0.577064	-1.49009e-09	477.488	
0.0056473	0.0273299	0.00785193	1.09206	-0.186937	-0.0081821	-1.49009e-09	477.749	
0.00565646	0.0195511	0.00812615	1.09311	0.480763	-0.970332	-1.49009e-09	478.413	
0.00564007	-0.0140811	0.00476516	1.09163	-0.102482	0.480681	-1.49009e-09	475.008	
0.00565291	0.0465592	0.00535232	1.09197	-1.39909	0.214757	-1.49009e-09	480.941	
0.00565342	0.00217627	-0.00261494	1.09302	0.323835	-1.01563	-1.49009e-09	478.426	
0.0056547	0.034878	-0.0127849	1.09251	0.29545	0.310271	-1.49009e-09	478.735	
0.00565609	0.00331206	0.011717	1.09321	0.245018	-0.633635	-1.49009e-09	479.075	
0.00562772	-0.0126909	-0.0123004	1.09039	-0.624963	0.942214	-1.49009e-09	473.167	
0.00563747	-0.0572767	0.00372866	1.08997	2.52137	-1.3404	-1.49009e-09	476.572	
0.00564885	0.0139398	0.022492	1.09226	1.9211	1.56894	-1.49009e-09	477.126	
0.0056397	0.0211751	0.00541364	1.09148	0.578741	-0.304781	-1.49009e-09	475.381	
0.00566109	-0.0721112	0.0105731	1.09133	2.02394	0.872221	-1.49009e-09	480.375	
0.00564546	0.0095579	0.00877688	1.09217	-0.993723	1.3399	-1.49009e-09	476.452	
0.00563737	0.0665729	0.00621369	1.08942	-2.24057	-1.6739	-1.49009e-09	476.527	
0.0056455	0.00365037	0.0228612	1.09201	-0.276357	-0.0527236	-1.49009e-09	477.323	
0.00564936	-0.00649407	-0.00647342	1.09259	-0.00747747	0.0902662	-1.49009e-09	478.069	
0.00564215	-0.0184308	0.018454	1.09162	-0.52777	0.165507	-1.49009e-09	476.198	
0.00564854	-0.0319848	-0.0123396	1.09201	-0.0812758	0.0316352	-1.49009e-09	477.471	
0.00564492	0.0122965	-0.0103243	1.09208	-0.100057	-0.461828	-1.49009e-09	477.251	
0.00565055	-0.0245525	0.0115036	1.09241	-0.692083	-1.79399	-1.49009e-09	478.223	
0.00565097	-0.0450103	0.0101477	1.09181	0.664835	-0.393965	-1.49009e-09	479.297	
0.00563174	-0.0278073	-0.0264191	1.09025	0.48763	-0.288894	-1.49009e-09	475.38	
0.00564218	0.0111556	-0.0135233	1.09179	-1.00565	-0.79515	-1.49009e-09	476.419	
0.00564726	0.0236343	-0.0065565	1.09215	-0.820441	0.524216	-1.49009e-09	478.011	
0.0056507	-0.0566439	0.00482778	1.09128	2.17284	-0.409072	-1.49009e-09	479.953	
0.00565672	-0.0749921	0.027818	1.09041	0.47167	-0.511629	-1.49009e-09	476.83	
0.00563581	-0.00773693	-0.00540422	1.09128	-0.264052	0.355825	-1.49009e-09	475.797	
0.00564074	-0.0350444	0.0328516	1.09074	0.501427	-0.281498	-1.49009e-09	477.671	
0.00562427	-0.0560674	-0.0114373	1.0887	2.57609	0.578487	-1.49009e-09	474.228	
0.00564379	0.00217525	-0.019256	1.09192	0.0236421	-0.394748	-1.49009e-09	476.504	
0.00563145	0.0225703	0.00483537	1.09065	-0.909526	0.516647	-1.49009e-09	474.984	
0.00565596	-0.0357524	-0.00673234	1.09266	-0.129612	-0.784335	-1.49009e-09	480.314	
0.00562975	-0.00894172	0.00281036	1.09069	0.706421	0.487096	-1.49009e-09	473.444	
0.00564544	0.0405987	0.0214783	1.09128	-1.32335	-0.822937	-1.49009e-09	477.936	
0.0056488	-0.00273893	-0.00245871	1.09257	0.568764	-0.127128	-1.49009e-09	478.002	
0.00564532	-0.0138578	-0.00835203	1.09212	-3.18792	-0.26858	-1.49009e-09	477.506	
0.00564121	-0.0427136	0.0112836	1.09095	0.806478	-1.34653	-1.49009e-09	477.03	
0.00565454	0.000493719	0.0175861	1.09299	1.46855	-0.704233	-1.49009e-09	479.328	
0.00564283	-0.00190951	-0.00306365	1.09199	-2.32865	0.0601579	-1.49009e-09	476.771	
0.00563959	0.00838237	-0.00551661	1.09164	-0.470931	0.245339	-1.49009e-09	475.368	
0.00564055	0.0104587	0.0215162	1.09151	-0.704693	-0.760196	-1.49009e-09	475.597	
0.00565474	-0.0309073	0.00292261	1.09271	0.341277	0.437162	-1.49009e-09	479.647	
0.00565495	0.0433138	0.0178483	1.09216	-1.26822	-0.937334	-1.49009e-09	479.664	
0.00562518	0.0423836	-0.00944317	1.08942	-1.7415	0.597251	-1.49009e-09	474.086	
0.00565022	-0.00628961	-0.00576611	1.09268	-1.80213	-2.48965	-1.49009e-09	478.091	
0.00565182	-0.0127446	-0.011812	1.09273	-1.12281	0.0200517	-1.49009e-09	478.101	
0.00565067	-0.0152536	-0.00861705	1.09261	-0.0464441	0.0271992	-1.49009e-09	478.416	
0.00565397	0.00796371	0.0138216	1.09296	0.198919	-0.316019	-1.49009e-09	478.176	
0.00565119	0.00629821	0.00983643	1.09274	2.02694	1.87334	-1.49009e-09	477.626	
0.00563707	0.002718	0.0271086	1.0911	0.21709	0.201162	-1.49009e-09	475.782	
0.00563799	-0.00500975	-0.00345985	1.09151	1.60931	1.43794	-1.49009e-09	475.794	
0.00565004	0.0587598	0.00715862	1.09109	-1.14607	0.0207851	-1.49009e-09	479.903	
0.00563634	0.0596558	0.02799	1.08938	-0.994911	-1.55492	-1.49009e-09	475.899	
0.00564731	-0.0406841	-0.00123364	1.09167	-0.590591	2.09356	-1.49009e-09	478.733	
0.0056552	-0.0264871	0.0145161	1.09278	0.879693	0.12826	-1.49009e-09	479.49	
0.00567604	0.0885503	-0.00209359	1.09162	2.35765	-0.418364	-1.49009e-09	477.798	
0.00564247	0.0582433	0.00160801	1.09041	-1.21864	-0.83877	-1.49009e-09	476.625	
0.00562752	0.0339897	0.0128213	1.08991	0.0766722	-1.68516	-1.49009e-09	475.519	
0.00564584	0.0240159	-0.00131589	1.09202	0.687894	0.425563	-1.49009e-09	477.909	
0.00563983	-0.0110587	0.00985883	1.09161	1.73409	0.996068	-1.49009e-09	476.174	
0.00565209	-0.0124781	0.00900808	1.09278	-1.06828	-0.619926	-1.49009e-09	478.78	
0.00562582	-0.0164682	0.0119393	1.09016	-0.779191	-0.0747267	-1.49009e-09	474.243	
0.00564883	-0.00781413	0.00833038	1.09252	0.0739397	-1.0903	-1.49009e-09	478.353	
0.00564527	0.00476035	-0.00132983	1.09222	0.519704	2.26209	-1.49009e-09	477.038	
0.00565326	0.0124014	0.00918024	1.0929	-0.216027	0.245663	-1.49009e-09	478.245	
0.00563691	-0.0261668	0.0343849	1.09057	-0.0158299	-0.633772	-1.49009e-09	476.927	
0.00564947	0.0674836	0.00927421	1.09051	-1.85593	-0.874082	-1.49009e-09	479.641	
0.00565599	-0.0317738	0.00256244	1.0928	-0.651586	0.381269	-1.49009e-09	479.221	
0.0056544	-0.0209599	-0.00766368	1.09289	0.229455	-0.434193	-1.49009e-09	479.091	
0.00564037	0.0348336	0.0147598	1.0911	-0.0443824	0.505299	-1.49009e-09	477.039	
0.00565008	-0.00985185	-0.00892829	1.09262	0.797012	0.303907	-1.49009e-09	477.839	
0.00563627	-0.00433433	-0.00630499	1.09133	-0.261415	-1.18479	-1.49009e-09	475.72	
0.00562588	-0.0114329	0.0226149	1.09006	-0.302584	-0.0940178	-1.49009e-09	473.802	
0.00565358	0.0444095	0.00777148	1.09211	-0.945174	-0.163879	-1.49009e-09	479.571	
0.00564209	0.0589005	0.0149157	1.09023	-2.92746	-0.823042	-1.49009e-09	475.413	
0.00564557	0.0441411	0.00911007	1.09133	-1.01085	-0.0489152	-1.49009e-09	478.964	
0.00565111	0.0367262	0.00886679	1.09214	-1.07658	1.66702	-1.49009e-09	477.813	
0.0056518	-0.000477932	-0.0109459	1.09281	0.13374	-0.13643	-1.49009e-09	478.129	
0.00562738	0.0320179	0.0231405	1.08978	-0.243264	0.446087	-1.49009e-09	475.144	
0.00565231	0.0720543	-0.00124863	1.09053	-1.85465	-0.564474	-1.49009e-09	476.769	
0.00564843	-0.0277346	0.00682179	1.09216	1.62094	1.47582	-1.49009e-09	477.47	
0.005638	-0.00532145	-0.0254366	1.09122	0.405205	0.191294	-1.49009e-09	476.575	
0.0056379	-0.0408999	0.00338028	1.09075	-0.143003	-0.574201	-1.49009e-09	476.469	
0.0056362	-0.0336713	0.0164744	1.09071	0.0308798	0.096238	-1.49009e-09	476.876	
0.00565161	0.00240877	0.0228434	1.0926	2.071	1.46495	-1.49009e-09	477.771	
0.00562467	-0.0389145	0.00706001	1.08952	-1.1993	-0.0722731	-1.49009e-09	474.713	
0.00565379	-0.070383	-0.00109393	1.09079	2.23725	1.48541	-1.49009e-09	479.049	
0.00562787	0.023461	-0.00227692	1.09029	-0.0508395	0.385505	-1.49009e-09	474.008	
0.00564573	0.000845749	0.00203681	1.09227	-0.0494053	0.586358	-1.49009e-09	476.723	
0.00562436	0.0648532	0.0091688	1.08824	-2.3997	1.23076	-1.49009e-09	475.159	
0.00564795	0.0318432	-0.00577079	1.09201	-0.634567	-0.275593	-1.49009e-09	478.175	
0.00565443	-0.0472025	-0.00199484	1.0921	-1.17083	0.352028	-1.49009e-09	479.493	
0.00563536	-0.00954146	-0.00261583	1.09123	-0.183033	-0.143518	-1.49009e-09	474.162	
0.00562662	0.0106977	0.0189248	1.09021	0.419523	-0.116286	-1.49009e-09	474.174	
0.00562329	-0.0356908	-0.0176496	1.08938	-0.356342	-1.88899	-1.49009e-09	473.659	
0.00565216	0.0314094	-0.00835468	1.09242	1.86188	-2.0398	-1.49009e-09	478.972	
0.00564496	0.0412613	-0.00677395	1.0914	-1.85501	0.70647	-1.49009e-09	479.569	
0.00562699	0.00343243	0.00986426	1.09041	0.113018	-0.495529	-1.49009e-09	474.038	
0.00565241	0.0097873	-0.00720759	1.09286	-0.102738	0.0802573	-1.49009e-09	478.315	
0.00564373	0.0214128	0.00411247	1.09187	0.344627	0.665875	-1.49009e-09	476.889	
0.00563993	0.0234713	0.0218401	1.09124	0.22675	-0.17834	-1.49009e-09	476.195	
0.0056272	-0.0245471	-5.21121e-05	1.09021	-0.179103	-1.83189	-1.49009e-09	473.888	
0.00563132	-0.0325497	0.0194091	1.09022	0.379817	0.415283	-1.49009e-09	475.598	
0.00564967	-0.0169113	0.0185574	1.09237	-0.180753	2.05502	-1.49009e-09	478.534	
0.00563814	0.0105159	-0.00465568	1.09148	0.0721863	0.00940501	-1.49009e-09	473.823	
0.00563231	-0.0156809	-0.00831359	1.09083	-0.194264	0.155476	-1.49009e-09	475.321	
0.0056518	0.0127705	-0.0152733	1.09268	-0.228751	0.110671	-1.49009e-09	478.242	
0.00565007	-0.0355004	-7.57084e-05	1.09212	-0.530237	-0.0504244	-1.49009e-09	478.935	
0.00565211	-0.0227789	-0.00438234	1.09265	-0.167214	-0.0621327	-1.49009e-09	477.985	
0.00563868	0.0196124	0.0126816	1.09135	1.66877	0.438007	-1.49009e-09	475.466	
0.00564698	0.00468198	-0.00496679	1.09238	0.17454	-0.0281194	-1.49009e-09	477.115	
0.00564902	-0.0442648	0.00179927	1.0917	0.699866	0.146062	-1.49009e-09	479.592	
0.00564501	-0.0349486	0.0238703	1.09139	1.54713	-1.76556	-1.49009e-09	478.363	
0.00564973	-0.0430881	0.00905576	1.09178	0.601662	0.261907	-1.49009e-09	480.312	
0.00564555	-0.0275837	0.00982733	1.09187	0.185353	0.0234903	-1.49009e-09	477.905	
0.00563244	-0.0584321	0.000717973	1.08942	2.10209	-0.0391687	-1.49009e-09	476.404	
0.00562787	0.0545746	-0.00230506	1.08918	-2.08317	0.392685	-1.49009e-09	475.266	
0.00562878	0.0381487	0.0117079	1.08991	-1.9248	1.89583	-1.49009e-09	474.472	
0.00564636	-0.0154058	0.00325008	1.09222	-2.26167	-1.12928	-1.49009e-09	477.286	
0.00565795	0.0604896	0.016356	1.09166	-2.18281	-1.36697	-1.49009e-09	479.216	
0.00565247	0.0200697	-0.000477292	1.09274	-0.735046	-1.425	-1.49009e-09	478.812	
0.00565942	0.0530972	0.0172701	1.09217	-1.82464	-0.755139	-1.49009e-09	480.392	
0.00562366	-0.0570529	-0.00668048	1.08863	1.85747	-0.0771821	-1.49009e-09	474.233	
0.00562671	-0.0416879	0.0182864	1.08948	0.216622	-0.363807	-1.49009e-09	475.134	
0.00565212	0.00566022	-0.000278475	1.09288	0.389306	0.0928483	-1.49009e-09	478.404	
0.00565594	-0.0340305	0.000321329	1.09273	-2.43016	-1.59397	-1.49009e-09	479.229	
0.00562893	-0.0106922	-0.0021927	1.0906	-0.336593	0.0242175	-1.49009e-09	473.241	
0.00563638	-0.00094063	-0.0161751	1.09125	1.50717	-0.206392	-1.49009e-09	475.585	
0.00565226	-0.0042705	0.0119905	1.09283	1.61607	-0.204626	-1.49009e-09	478.733	
0.00565065	-0.0471223	-0.0139414	1.09165	0.398463	-0.506521	-1.49009e-09	479.186	
0.00565462	0.0143454	-0.00697701	1.09302	-0.212547	-0.646242	-1.49009e-09	479.254	
0.00562898	-0.0217366	0.0252423	1.09015	0.0985903	0.0557097	-1.49009e-09	474.928	
0.00565426	-0.00465543	0.00624905	1.09307	-0.227053	-0.0129608	-1.49009e-09	479.019	
0.00564479	-0.00227911	-0.0134807	1.0921	-1.45828	1.36653	-1.49009e-09	476.938	
0.00563641	0.00859069	0.00634609	1.09132	0.0817654	0.0317569	-1.49009e-09	475.613	
0.00563284	0.0382085	0.0112649	1.0903	-0.960125	0.314169	-1.49009e-09	475.187	
0.0056402	0.0230759	0.0176699	1.09136	0.11815	0.01354	-1.49009e-09	476.212	
0.00565335	-0.0300585	-0.00535321	1.09259	1.07758	-2.24735	-1.49009e-09	479.168	
0.00565843	0.0763451	0.00563968	1.09082	-0.906892	0.128545	-1.49009e-09	478.679	
0.00565503	0.00912748	0.0633288	1.0913	-1.20347	-2.87051	-1.49009e-09	479.442	
0.00565087	0.00195766	-0.0117419	1.09271	-0.44869	0.756805	-1.49009e-09	477.08	
0.00564928	0.00862137	-0.00809357	1.09256	0.157533	0.233945	-1.49009e-09	477.049	
0.00565198	0.0129057	-0.000163888	1.09281	-0.0351441	0.64222	-1.49009e-09	478.165	
0.00565214	0.0234829	0.00890172	1.09261	-0.749167	-0.790688	-1.49009e-09	477.523	
0.00564835	-0.0295566	0.000250739	1.09213	-0.0833333	0.0164276	-1.49009e-09	478.057	
0.00565234	0.0348648	-0.00819683	1.09233	-0.237066	-0.793118	-1.49009e-09	478.896	
0.00564512	-0.00559341	0.0229556	1.09196	0.606619	-0.423514	-1.49009e-09	477.606	
0.00565295	-0.0521309	0.0188342	1.09157	1.45554	-0.913882	-1.49009e-09	479.988	
0.00563773	-0.0453128	0.0148759	1.09046	-0.587796	-0.477094	-1.49009e-09	475.67	
0.00564091	-0.00727497	-0.013653	1.0917	-0.30211	-1.14876	-1.49009e-09	475.682	
0.00563539	-0.0158642	0.0150865	1.09106	-0.201543	-0.039263	-1.49009e-09	474.726	
0.00563712	-0.0210102	-0.013557	1.09116	-1.81756	-0.141044	-1.49009e-09	475.686	
0.00565468	-0.0069099	-0.00304428	1.09312	1.18213	1.3809	-1.49009e-09	478.467	
0.00563674	-0.00389998	-0.00762176	1.09137	-0.143096	-0.330895	-1.49009e-09	475.274	
0.00565449	-0.0337016	-0.00475079	1.09259	0.0190688	-0.0664587	-1.49009e-09	479.682	
0.0056537	0.00167981	0.00661682	1.09303	-0.49929	0.155074	-1.49009e-09	477.936	
0.00562753	0.0122998	0.0171846	1.09031	0.42886	0.233061	-1.49009e-09	474.28	
0.00563788	-0.0024806	0.0166555	1.09139	1.15321	0.80821	-1.49009e-09	476.379	
0.00564707	-0.0158379	-0.0169783	1.09216	0.0692199	0.0116641	-1.49009e-09	477.641	
0.00563667	0.009218	0.0123375	1.09129	-0.562974	1.12874	-1.49009e-09	474.626	
0.00562836	-0.0277772	-0.0119189	1.09018	-0.314273	0.491234	-1.49009e-09	475.23	
0.00565535	0.0202962	-0.0325555	1.09253	-0.837973	-0.00929847	-1.49009e-09	479.311	
0.00564931	-0.0101733	-0.0073646	1.09255	-0.608822	0.0331806	-1.49009e-09	477.696	
0.0056447	0.0125486	0.0107681	1.09205	0.333924	-0.323895	-1.49009e-09	476.414	
0.00565182	0.00974529	0.0199353	1.09264	-0.272158	-0.726695	-1.49009e-09	478.537	
0.00565303	-0.0220577	0.00601851	1.09274	-0.758223	1.04258	-1.49009e-09	478.822	
0.00564725	-0.0408916	-0.00476991	1.09165	-0.680102	-0.324515	-1.49009e-09	477.83	
0.00565104	-0.0167017	-0.0179747	1.09252	1.11976	0.54647	-1.49009e-09	478.221	
0.00565374	0.00379406	0.0023511	1.09304	-0.233295	-0.219206	-1.49009e-09	478.491	
0.00565136	0.0435358	0.0108577	1.0919	-0.750169	-0.216712	-1.49009e-09	479.529	
0.0056535	-0.0261651	0.00950591	1.09267	-0.0308505	0.77776	-1.49009e-09	479.058	
0.0056543	0.00348942	-0.00176357	1.0931	-0.67432	-0.0149242	-1.49009e-09	478.397	
0.00563686	-0.00113846	0.0180252	1.09127	0.575117	-1.07457	-1.49009e-09	474.801	
0.0056326	-0.035874	-0.0134958	1.09033	0.698386	-0.899318	-1.49009e-09	475.241	
0.00564298	-0.00953691	0.0146819	1.09187	0.0208408	-0.190368	-1.49009e-09	476.185	
0.0056532	0.00509368	0.00053967	1.09299	0.815754	1.34174	-1.49009e-09	478.368	
0.0056358	-0.0109177	-0.000124638	1.09126	1.3557	-0.00306482	-1.49009e-09	474.87	
0.00565069	-0.0101635	0.0125344	1.09264	0.612816	1.64966	-1.49009e-09	478.471	
0.00565378	0.0156359	0.0161133	1.09282	0.378388	0.387962	-1.49009e-09	479.438	
0.00564	-0.0444144	0.000562061	1.09082	0.491555	0.096365	-1.49009e-09	477.65	
0.00564575	-0.00688227	0.00275484	1.09225	-0.334025	1.16805	-1.49009e-09	476.568	
0.00562802	-0.0384574	-0.0157024	1.08977	0.308413	0.903713	-1.49009e-09	475.38	
0.00564317	0.0481773	0.0184537	1.09081	-1.82852	-0.707279	-1.49009e-09	477.85	
0.00564819	2.61128e-05	0.00599784	1.0925	0.692438	0.927193	-1.49009e-09	477.607	
0.00565331	0.00641927	-0.00896747	1.09295	1.49492	-0.28216	-1.49009e-09	478.081	
0.00563884	-0.00718635	-0.0101751	1.09154	0.421644	-0.684523	-1.49009e-09	476.46	
0.00563051	0.00650324	0.00716946	1.09076	1.29887	0.393098	-1.49009e-09	474.453	
0.00564724	0.0309098	0.000907071	1.09199	0.43837	0.410339	-1.49009e-09	477.916	
0.0056441	0.005262	0.0196546	1.09193	0.286892	-0.324098	-1.49009e-09	476.289	
